time,x,y,z
89.116,-4.488856549224737,2.5460749770788498,0.29521800624980876
90.871,-4.305145490874862,2.5988485975997,0.7572809048443558
91.68,-4.0305955543225105,3.016772525724492,0.7496817481042026
92.275,-3.743369159465277,3.426789670053773,0.7421911941296032
93.083,-3.4459800683034616,3.828979226552492,0.7438947027303708
94.965,-3.298995467916096,4.307588270996058,0.7380510998657973
95.658,-3.0976974269314406,4.76529064830919,0.7383669076767239
97.807,-2.951433891300154,5.243533078090691,0.7402609900989839
98.47,-2.7775693542682496,5.712733868501083,0.7360296867293495
100.706,-2.7258023916677008,6.210051933452862,0.7421043460806166
101.334,-2.6045420520269515,6.695558171837234,0.7336333231668438
102.068,-2.525941672961023,7.189455467673236,0.7400582813722634
103.972,-2.5469892648747012,7.689372533095379,0.7378319389017917
104.609,-2.512086034291823,8.188605419564718,0.7368123057689797
106.633,-2.5423881236256896,8.68782539436744,0.7425177233794892
107.311,-2.384098227892758,9.162336268948561,0.7361697166087642
108.07,-2.283372667373809,9.652476360334482,0.7406160525653839
110.049,-2.331406540243807,10.150540527158187,0.7421544985150839
110.725,-2.278146581436949,10.648349614777402,0.7381340090595316
111.455,-2.2554939301155623,11.147979005138193,0.7414414119343602
113.428,-2.2190481986016253,11.646741356971384,0.7379672075914422
114.094,-2.080362666559442,12.12764560401875,0.7373623238589132
116.753,-1.7634211212706095,12.514962459058514,0.7361136096443769
117.36,-1.358416244536994,12.808683113813593,0.7348366315235014
118.019,-0.9295106898000419,13.066421574970814,0.7397088196718647
119.905,-0.4590183990782863,13.236999507042855,0.742240978009709
120.617,0.005732758570712984,13.42263988426805,0.7373642715978723
121.378,0.46517299982864807,13.62013445376802,0.7409953159686402
123.064,0.9577985637036914,13.707934984358417,0.7428598266218248
123.733,1.383928487793827,13.9698479073459,0.7383074459197841
124.459,1.7517525094736635,14.30919801360038,0.7417600510117169
126.687,2.241684723978948,14.209318652966974,0.7379255893804737
127.374,2.690038134695695,14.430902694000642,0.7375344543533242
129.241,3.1504902394566567,14.626226117597708,0.748425965392002
130.029,3.4999362731459205,14.984118616436096,0.736984810491093
130.664,3.8460249922471132,15.345579145229035,0.7375855804202782
132.994,4.344166595754674,15.390964973983786,0.7410596837761398
133.7,4.800343143911714,15.596242059569395,0.7370971325421746
134.506,5.232470715006371,15.848550090013092,0.741496442447079
136.454,5.707554386649414,16.004465333802113,0.7373242324434958
137.174,6.147932269316847,16.242059054330003,0.738170509375981
139.058,6.570601672551593,16.509377443620156,0.7423655257395497
139.731,6.956257785166869,16.827658291035288,0.7367531397846565
140.611,7.356338384676229,17.127814031470837,0.743233139739764
142.451,7.855940214099083,17.153690836933627,0.7377144432410696
143.148,8.308128321537968,17.367700940574988,0.7381959077944381
145.319,8.737570744663376,17.625024332426122,0.7395295492090393
145.899,9.146615474115098,17.91372787700756,0.7349290410509328
148.013,9.643117245084772,17.97319599372935,0.7458814935472348
148.737,10.082563758833865,18.21154952266667,0.7351314620732773
149.627,10.514823140549368,18.46307716472287,0.742478782234406
151.479,10.908771888583091,18.771878792773173,0.739234455016438
152.181,11.30219323509434,19.08087513296098,0.7389725557969099
154.639,11.787978363185854,19.199355472399326,0.7440417626054325
155.364,12.251813180889725,19.3861444217119,0.7366189526512616
156.168,12.69320209872205,19.62115041287437,0.7409856679257176
158.144,13.143854942622275,19.838298629773696,0.7417395318796851
158.713,13.542838001609274,20.139979546880635,0.7367397432953361
159.314,13.937518688651183,20.447136782343975,0.7397742493146745
161.23,14.431490502535935,20.52769208031742,0.7407923057518794
161.92,14.882072142593827,20.744910315711103,0.7369202774988467
162.996,15.32378708341097,20.979186496681553,0.7445218960465031
164.84,15.76977081267547,21.206436282003313,0.7389275966066083
165.522,16.228912364334718,21.404876438869923,0.7386705659170956
167.97,16.667692722028693,21.645470042759456,0.7378900376248132
168.625,17.120018943398918,21.859988943734454,0.7352841804864124
171.027,17.593315822127106,22.021444824132715,0.7459394194026366
171.743,18.01377168429197,22.292354902647006,0.7368706606803951
172.348,18.447071579291308,22.542208340868292,0.7377790081774657
174.219,18.884124020389862,22.784968028370294,0.7476076262646096
174.966,19.295273658184886,23.069620032206103,0.7376403715158047
175.577,19.725674384721614,23.32500419546357,0.7377460571287526
177.761,20.121815930672884,23.630578033904936,0.7417809824796372
178.416,20.54358986589698,23.89933848978413,0.736158509948711
180.067,21.04338345017691,23.90152236473998,0.7510109015898105
180.986,21.543268959511543,23.877124361033946,0.7373528703837133
181.683,22.043630039172545,23.86816286189984,0.7384524041285684
184.272,22.54330207726359,23.886061902929043,0.7356382648094445
